Postinumero-kunta-avain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aluejako: 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on m„„ritelty sen mukaan, mink„ kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kunnan nimi (sv);Kuntaryhm„;Kuntaryhm„n nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;NUTS 1;NUTS 1 nimi;NUTS 2;NUTS 2 nimi;NUTS 3;NUTS 3 nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi;Vaalipiiri;Vaalipiirin nimi;Hovioikeus;Hovioikeuden nimi;K„r„j„oikeus;K„r„j„oikeuden nimi
00410;Malminkartano;Malmg„rd;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00420;Kannelm„ki;Gamlas;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00430;Maununneva;Magnusk„rr;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00440;Lassila;Lassas;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00500;S”rn„inen;S”rn„s;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00510;Etu-Vallila;Fr„mre Vallg„rd;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00520;It„-Pasila;™stra B”le;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00530;Kallio;Bergh„ll;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00540;Kalasatama;Fiskhamnen;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00550;Vallila;Vallg„rd;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00560;Toukola-Vanhakaupunki;Majstad-Gammelstad;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00570;Kulosaari;Br„nd”;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00580;Verkkosaari;N„tholmen;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00590;Kaitalahti;H„lvik;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00600;Koskela-Helsinki;Forsby-Helsingfors;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00610;K„pyl„;Kottby;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00620;Mets„l„-Etel„-Oulunkyl„;Kr„mertsskog-S”dra ggelby;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00630;Maunula-Suursuo;M„nsas-Stork„rr;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00640;Oulunkyl„-Patola;ggelby-Dammen;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00650;Ver„j„m„ki;Grindbacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00660;L„nsi-Pakila;V„stra Baggb”le;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00670;Palohein„;Sved„ngen;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00680;It„-Pakila;™stra Baggb”le;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00690;Tuomarinkyl„-Torpparinm„ki;Domarby-Torparbacken;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00700;Malmi;Malm;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00710;Pihlajam„ki;R”nnbacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00720;Pukinm„ki-Savela;Bocksbacka.-Lerstrand;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00730;Tapanila;Mosabacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00740;Siltam„ki;Brobacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00750;Puistola;Parkstad;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00760;Suurmets„;Storskog;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00770;Jakom„ki;Jakobacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00780;Tapaninvainio;Staffanssl„tten;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00790;Viikki;Vik;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00800;L„nsi-Herttoniemi;V„stra Herton„s;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00810;Herttoniemi;Herton„s;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00820;Roihuvuori;Kasberget;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00830;Tammisalo;Tammelund;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00840;Laajasalo;Deger”;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00850;Jollas;Jollas;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00860;Santahamina;Sandhamn;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00870;Etel„-Laajasalo;S”dra Deger”;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00880;Roihupellon teollisuusalue;Kas„kerns industriomr„de;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00890;It„salmi;™stersundom;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00900;Puotinharju;Botbyh”jden;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00910;Puotila;Botby g„rd;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00920;Myllypuro;Kvarnb„cken;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00930;It„keskus-Marjaniemi;™stra centrum-Marudd;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00940;Kontula;G„rdsbacka;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00950;Vartioharju;Botby„sen;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00960;Pohjois-Vuosaari;Norra  Nordsj”;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00970;Mellunkyl„;Mellungsby;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00980;Etel„-Vuosaari;S”dra Nordsj”;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
00990;Aurinkolahti;Solvik;091;Helsinki;Helsingfors;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;01;Helsingin vaalipiiri;1;Helsingin hovioikeus;706;Helsinki
01200;Hakunila;H„kansb”le;092;Vantaa;Vanda;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;766;Vantaa
01230;Vaarala;Fagersta;092;Vantaa;Vanda;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;766;Vantaa
01260;It„-Hakkila;™stra Haxb”le;092;Vantaa;Vanda;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;766;Vantaa
01280;L„nsim„ki;V„sterkulla;092;Vantaa;Vanda;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;766;Vantaa
01300;Tikkurila;Dickursby;092;Vantaa;Vanda;1;Kaupunkimaiset kunnat;011;Helsinki;01;Uusimaa;1;Helsinki-Uusimaa;1;Etel„-Suomen AVI;01;Uudenmaan ELY-keskus;FI1;MANNER-SUOMI;FI1B;Helsinki-Uusimaa;FI1B1;Helsinki-Uusimaa;25;Helsingin ja Uudenmaan SHP;02;Uudenmaan vaalipiiri;1;Helsingin hovioikeus;766;Vantaa
